browse_id,user_id,product_id,category,brand,viewed_at,time_spent_seconds,added_to_cart,source
BRW00000846,U000014,787062,Tees,DILLINGER,2025-11-27 16:22:09,211,True,Category Browse
BRW00000847,U000014,950618,Bar Necessities,Afast,2025-11-17 15:10:09,247,False,Search
BRW00000848,U000014,896118,Co-ord Sets,TRIPR,2025-12-02 21:40:09,178,False,Category Browse
BRW00000849,U000014,243944,Polos,The Souled Store,2025-12-03 05:13:09,105,False,Category Browse
BRW00000850,U000014,41030,Snack Time,Ambrosia,2025-11-30 03:38:09,111,True,AI Suggestion
BRW00000851,U000014,949038,Bar Necessities,Afast,2025-11-05 12:43:09,73,False,Search
BRW00000852,U000014,428848,Casuals,Campus Sutra,2025-11-08 19:53:09,125,False,Trending
BRW00000853,U000014,896118,Co-ord Sets,TRIPR,2025-11-24 05:42:09,103,False,Search
BRW00000854,U000014,948892,Bar Necessities,Afast,2025-11-12 02:59:09,81,False,Trending
BRW00000855,U000014,41030,Snack Time,Ambrosia,2025-11-21 18:57:09,66,True,Category Browse
BRW00000856,U000014,134466,Trousers,SUBTRACT,2025-11-29 04:43:09,179,True,Recommendation
BRW00000857,U000014,1012775,Wall Accents,PRAKRITI,2025-11-27 01:27:09,146,True,Trending
BRW00000858,U000014,949012,Bar Necessities,Afast,2025-11-16 01:18:09,75,False,Trending
BRW00000859,U000014,949038,Bar Necessities,Afast,2025-11-09 17:16:09,209,True,Search
BRW00000860,U000014,243944,Polos,The Souled Store,2025-11-08 17:01:09,89,False,AI Suggestion
BRW00000861,U000014,41030,Snack Time,Ambrosia,2025-11-08 19:54:09,36,False,Trending
BRW00000862,U000014,950140,Bar Necessities,Afast,2025-11-10 16:42:09,255,False,Category Browse
BRW00000863,U000014,949012,Bar Necessities,Afast,2025-12-01 03:54:09,88,True,Recommendation
BRW00000864,U000014,787062,Tees,DILLINGER,2025-11-09 13:14:09,144,True,Trending
BRW00000865,U000014,612530,Diffusers,Global Aroma,2025-11-17 18:19:09,62,True,Recommendation
BRW00000866,U000014,1053733,Dinnerware,Ethnic Darzi,2025-11-14 20:29:09,86,True,Search
BRW00000867,U000014,428848,Casuals,Campus Sutra,2025-11-21 15:52:09,108,True,Trending
BRW00000868,U000014,41030,Snack Time,Ambrosia,2025-11-14 11:04:09,36,False,Trending
BRW00000869,U000014,949038,Bar Necessities,Afast,2025-11-23 18:29:09,128,True,Category Browse
BRW00000870,U000014,899608,Serveware,Afast,2025-11-18 15:37:09,228,True,Category Browse
BRW00000871,U000014,243944,Polos,The Souled Store,2025-11-25 05:52:09,189,False,Recommendation
BRW00000872,U000014,818766,Graphic Tees,Bewakoof,2025-11-05 15:58:09,30,True,Search
BRW00000873,U000014,1012775,Wall Accents,PRAKRITI,2025-11-10 06:56:09,156,False,Category Browse
BRW00000874,U000014,950140,Bar Necessities,Afast,2025-11-30 03:58:09,139,False,Category Browse
BRW00000875,U000014,818766,Graphic Tees,Bewakoof,2025-11-24 14:03:09,16,True,Category Browse
BRW00000876,U000014,896118,Co-ord Sets,TRIPR,2025-11-10 05:22:09,280,False,Recommendation
BRW00000877,U000014,950618,Bar Necessities,Afast,2025-11-25 10:32:09,206,True,Search
BRW00000878,U000014,428848,Casuals,Campus Sutra,2025-11-12 17:31:09,71,True,AI Suggestion
BRW00000879,U000014,950618,Bar Necessities,Afast,2025-11-07 10:57:09,238,True,Search
BRW00000880,U000014,949854,Bar Necessities,Afast,2025-11-14 06:50:09,252,True,AI Suggestion
BRW00000881,U000014,1040453,Oversized Tees,Crazymonk,2025-11-29 16:01:09,108,False,AI Suggestion
BRW00000882,U000014,1038399,The Perfect Sets,AHIKA,2025-11-24 23:47:09,197,False,Search
BRW00000883,U000014,899608,Serveware,Afast,2025-12-01 01:43:09,278,True,Recommendation
BRW00000884,U000014,950140,Bar Necessities,Afast,2025-11-24 19:01:09,158,True,AI Suggestion
BRW00000885,U000014,134466,Trousers,SUBTRACT,2025-11-07 18:57:09,213,False,AI Suggestion
BRW00000886,U000014,1053733,Dinnerware,Ethnic Darzi,2025-11-17 14:59:09,234,False,AI Suggestion
BRW00000887,U000014,1044302,Luxe Perfumes,Aris,2025-11-21 04:31:09,149,True,Recommendation
BRW00000888,U000014,41030,Snack Time,Ambrosia,2025-11-27 22:56:09,14,False,AI Suggestion
BRW00000889,U000014,1038399,The Perfect Sets,AHIKA,2025-11-10 00:53:09,165,True,Category Browse
BRW00000890,U000014,1038399,The Perfect Sets,AHIKA,2025-11-25 00:02:09,97,True,Search
BRW00000891,U000014,949854,Bar Necessities,Afast,2025-11-26 08:07:09,85,False,Recommendation
BRW00000892,U000014,787062,Tees,DILLINGER,2025-11-06 15:28:09,137,True,AI Suggestion
BRW00000893,U000014,243944,Polos,The Souled Store,2025-12-02 20:47:09,198,False,Search
BRW00000894,U000014,1038399,The Perfect Sets,AHIKA,2025-11-04 23:53:09,78,False,AI Suggestion
BRW00000895,U000014,792468,Security,Gizmore,2025-11-23 15:29:09,15,False,Recommendation
BRW00000896,U000014,1040453,Oversized Tees,Crazymonk,2025-11-03 08:58:09,141,True,AI Suggestion
BRW00000897,U000014,1012775,Wall Accents,PRAKRITI,2025-11-05 23:03:09,205,False,AI Suggestion
BRW00000898,U000014,949854,Bar Necessities,Afast,2025-11-27 02:55:09,176,False,Recommendation
BRW00000899,U000014,949860,Bar Necessities,Afast,2025-11-13 05:00:09,238,True,Trending
BRW00000900,U000014,896118,Co-ord Sets,TRIPR,2025-11-29 02:04:09,263,True,Trending
BRW00000901,U000014,496872,Oversized Tees,BULLMER,2025-11-07 11:57:09,261,True,Category Browse
BRW00000902,U000014,41030,Snack Time,Ambrosia,2025-11-24 11:13:09,100,False,AI Suggestion
BRW00000903,U000014,612530,Diffusers,Global Aroma,2025-12-01 13:05:09,228,True,Trending
BRW00000904,U000014,950618,Bar Necessities,Afast,2025-11-21 13:23:09,279,True,Search
BRW00000905,U000014,950140,Bar Necessities,Afast,2025-11-30 04:45:09,20,True,Search
BRW00000906,U000014,1044302,Luxe Perfumes,Aris,2025-11-06 20:10:09,32,True,Recommendation
BRW00000907,U000014,1044302,Luxe Perfumes,Aris,2025-12-01 09:00:09,16,True,Search
BRW00000908,U000014,949854,Bar Necessities,Afast,2025-11-10 06:15:09,53,True,Recommendation
BRW00000909,U000014,949012,Bar Necessities,Afast,2025-11-08 22:12:09,237,True,Category Browse
BRW00000910,U000014,818766,Graphic Tees,Bewakoof,2025-11-18 12:54:09,38,False,AI Suggestion
BRW00000911,U000014,243944,Polos,The Souled Store,2025-12-03 16:03:09,288,False,Search
BRW00000912,U000014,949038,Bar Necessities,Afast,2025-11-05 04:00:09,10,True,Search
BRW00000913,U000014,717137,Innerwear,TRIPR,2025-11-20 05:00:09,190,False,Recommendation
BRW00000914,U000014,1012775,Wall Accents,PRAKRITI,2025-11-20 19:13:09,67,False,Recommendation
BRW00000915,U000014,243944,Polos,The Souled Store,2025-11-26 13:51:09,192,True,AI Suggestion
BRW00000916,U000014,818766,Graphic Tees,Bewakoof,2025-11-30 05:10:09,53,True,AI Suggestion
BRW00000917,U000014,428848,Casuals,Campus Sutra,2025-11-28 03:36:09,181,True,Trending
BRW00000918,U000014,428848,Casuals,Campus Sutra,2025-11-04 19:26:09,164,False,Category Browse
BRW00000919,U000014,243944,Polos,The Souled Store,2025-11-25 01:27:09,198,False,Search
BRW00000920,U000014,1053248,Caps,Bewakoof,2025-12-03 12:20:09,85,False,Recommendation
BRW00000921,U000014,899607,Serveware,Afast,2025-11-18 17:19:09,254,True,Search
BRW00000922,U000014,949860,Bar Necessities,Afast,2025-11-19 17:52:09,84,True,Category Browse
BRW00000923,U000014,428848,Casuals,Campus Sutra,2025-11-28 04:47:09,173,False,Trending
BRW00000924,U000014,949012,Bar Necessities,Afast,2025-11-11 03:31:09,180,True,Recommendation
BRW00000925,U000014,899607,Serveware,Afast,2025-11-19 23:38:09,285,False,AI Suggestion
BRW00000926,U000014,949854,Bar Necessities,Afast,2025-11-07 09:45:09,52,False,AI Suggestion
BRW00000927,U000014,949860,Bar Necessities,Afast,2025-11-08 18:18:09,122,True,Recommendation
BRW00000928,U000014,896118,Co-ord Sets,TRIPR,2025-12-03 10:15:09,18,False,AI Suggestion
BRW00000929,U000015,428848,Casuals,Campus Sutra,2025-11-04 14:06:09,188,False,Recommendation
BRW00000930,U000015,792468,Security,Gizmore,2025-11-19 12:16:09,292,False,Recommendation
BRW00000931,U000015,612530,Diffusers,Global Aroma,2025-11-07 10:06:09,80,True,Recommendation
BRW00000932,U000015,899607,Serveware,Afast,2025-11-10 16:25:09,227,False,Search
BRW00000933,U000015,1038399,The Perfect Sets,AHIKA,2025-11-29 19:32:09,47,False,AI Suggestion
BRW00000934,U000015,1053733,Dinnerware,Ethnic Darzi,2025-11-28 17:00:09,197,True,Search
BRW00000935,U000015,717137,Innerwear,TRIPR,2025-12-01 16:33:09,223,True,Recommendation
BRW00000936,U000015,949012,Bar Necessities,Afast,2025-11-10 12:22:09,280,False,Trending
BRW00000937,U000015,899608,Serveware,Afast,2025-11-10 06:41:09,16,False,Search
BRW00000938,U000015,428848,Casuals,Campus Sutra,2025-12-01 21:07:09,98,True,Search
BRW00000939,U000015,899607,Serveware,Afast,2025-11-07 03:26:09,242,False,AI Suggestion
BRW00000940,U000015,949038,Bar Necessities,Afast,2025-11-23 18:55:09,226,True,Category Browse
BRW00000941,U000015,134472,Trousers,SUBTRACT,2025-11-17 05:01:09,118,False,AI Suggestion
BRW00000942,U000015,134466,Trousers,SUBTRACT,2025-11-26 04:58:09,296,True,Trending
BRW00000943,U000015,949012,Bar Necessities,Afast,2025-11-22 20:28:09,217,False,Recommendation
BRW00000944,U000015,134466,Trousers,SUBTRACT,2025-11-08 05:28:09,227,True,Category Browse
BRW00000945,U000015,243944,Polos,The Souled Store,2025-11-30 14:46:09,181,True,Recommendation
BRW00000946,U000015,792468,Security,Gizmore,2025-11-28 00:03:09,43,True,AI Suggestion
BRW00000947,U000015,41030,Snack Time,Ambrosia,2025-11-09 07:57:09,292,True,Search
BRW00000948,U000015,717137,Innerwear,TRIPR,2025-11-25 14:33:09,299,True,AI Suggestion
BRW00000949,U000015,1053248,Caps,Bewakoof,2025-11-18 16:06:09,171,True,Category Browse
BRW00000950,U000015,41030,Snack Time,Ambrosia,2025-11-22 07:44:09,266,True,Category Browse
BRW00000951,U000015,1044302,Luxe Perfumes,Aris,2025-11-20 17:47:09,76,True,Category Browse
BRW00000952,U000015,899608,Serveware,Afast,2025-11-04 17:37:09,61,True,Search
BRW00000953,U000015,949860,Bar Necessities,Afast,2025-11-08 04:39:09,29,False,Recommendation
BRW00000954,U000015,428848,Casuals,Campus Sutra,2025-11-12 03:04:09,57,True,Recommendation
BRW00000955,U000015,1053248,Caps,Bewakoof,2025-11-11 21:00:09,92,False,Trending
BRW00000956,U000015,1053248,Caps,Bewakoof,2025-11-29 06:51:09,194,False,Search
BRW00000957,U000015,1038399,The Perfect Sets,AHIKA,2025-11-08 19:45:09,132,True,AI Suggestion
BRW00000958,U000015,950140,Bar Necessities,Afast,2025-12-01 12:33:09,264,True,Search
BRW00000959,U000015,428848,Casuals,Campus Sutra,2025-11-09 07:34:09,54,False,Search
BRW00000960,U000015,948892,Bar Necessities,Afast,2025-11-23 11:10:09,161,True,Search
BRW00000961,U000015,787062,Tees,DILLINGER,2025-11-15 05:47:09,55,True,Recommendation
BRW00000962,U000015,1038399,The Perfect Sets,AHIKA,2025-11-09 02:53:09,252,False,Trending
BRW00000963,U000015,950618,Bar Necessities,Afast,2025-11-04 13:02:09,259,True,Category Browse
BRW00000964,U000015,1053733,Dinnerware,Ethnic Darzi,2025-11-24 04:43:09,76,False,Category Browse
BRW00000965,U000015,949038,Bar Necessities,Afast,2025-11-05 21:49:09,201,True,Trending
BRW00000966,U000015,949038,Bar Necessities,Afast,2025-11-19 08:13:09,31,True,Recommendation
BRW00000967,U000015,1038399,The Perfect Sets,AHIKA,2025-11-07 00:09:09,89,True,Category Browse
BRW00000968,U000015,899607,Serveware,Afast,2025-11-27 22:44:09,47,True,Trending
BRW00000969,U000015,1053733,Dinnerware,Ethnic Darzi,2025-11-18 20:04:09,188,False,Trending
BRW00000970,U000015,950618,Bar Necessities,Afast,2025-11-16 03:03:09,53,True,Search
BRW00000971,U000015,899607,Serveware,Afast,2025-11-09 03:57:09,215,False,Search
BRW00000972,U000015,818766,Graphic Tees,Bewakoof,2025-11-22 21:38:09,118,False,Search
BRW00000973,U000015,787062,Tees,DILLINGER,2025-11-19 15:35:09,89,False,Recommendation
BRW00000974,U000015,950618,Bar Necessities,Afast,2025-11-27 06:33:09,26,False,Search
BRW00000975,U000015,1053248,Caps,Bewakoof,2025-11-22 03:39:09,119,True,Recommendation
BRW00000976,U000015,1053733,Dinnerware,Ethnic Darzi,2025-12-02 19:42:09,148,False,Recommendation
BRW00000977,U000015,134472,Trousers,SUBTRACT,2025-11-29 14:52:09,217,True,Category Browse
BRW00000978,U000015,1053733,Dinnerware,Ethnic Darzi,2025-11-11 02:14:09,224,True,Category Browse
BRW00000979,U000015,496872,Oversized Tees,BULLMER,2025-11-07 16:04:09,229,False,Category Browse
BRW00000980,U000015,496872,Oversized Tees,BULLMER,2025-11-27 05:43:09,256,False,AI Suggestion
BRW00000981,U000015,1038399,The Perfect Sets,AHIKA,2025-11-08 11:25:09,233,False,AI Suggestion
BRW00000982,U000015,899607,Serveware,Afast,2025-11-07 16:34:09,111,True,AI Suggestion
BRW00000983,U000015,950140,Bar Necessities,Afast,2025-11-29 06:27:09,172,True,Recommendation
BRW00000984,U000015,948892,Bar Necessities,Afast,2025-11-04 12:38:09,172,True,Trending
BRW00000985,U000015,787062,Tees,DILLINGER,2025-11-16 18:09:09,240,True,Trending
BRW00000986,U000015,950618,Bar Necessities,Afast,2025-11-15 14:07:09,121,True,Trending
BRW00000987,U000015,1038399,The Perfect Sets,AHIKA,2025-11-16 11:31:09,203,True,Category Browse
BRW00000988,U000015,612530,Diffusers,Global Aroma,2025-11-03 10:26:09,17,False,Category Browse
BRW00000989,U000015,41030,Snack Time,Ambrosia,2025-11-24 07:37:09,73,False,Trending
BRW00000990,U000015,899608,Serveware,Afast,2025-11-20 05:47:09,287,False,AI Suggestion
BRW00000991,U000015,1044302,Luxe Perfumes,Aris,2025-11-23 13:10:09,100,False,Trending
BRW00000992,U000015,896118,Co-ord Sets,TRIPR,2025-11-27 23:31:09,93,False,Trending
BRW00000993,U000015,792468,Security,Gizmore,2025-11-05 19:25:09,233,False,AI Suggestion
BRW00000994,U000015,1053733,Dinnerware,Ethnic Darzi,2025-11-30 14:18:09,63,True,Search
BRW00000995,U000015,950140,Bar Necessities,Afast,2025-11-04 04:03:09,264,True,Trending
BRW00000996,U000015,949038,Bar Necessities,Afast,2025-11-15 15:27:09,158,False,Recommendation
BRW00000997,U000015,717137,Innerwear,TRIPR,2025-11-09 02:34:09,205,True,Recommendation
BRW00000998,U000015,1053733,Dinnerware,Ethnic Darzi,2025-11-18 13:47:09,247,False,Trending
BRW00000999,U000015,41030,Snack Time,Ambrosia,2025-11-03 05:19:09,124,False,Category Browse
BRW00001000,U000015,1012775,Wall Accents,PRAKRITI,2025-11-25 07:16:09,222,True,Search
BRW00001001,U000015,899608,Serveware,Afast,2025-12-02 17:08:09,88,False,AI Suggestion
BRW00001002,U000015,1053640,Dinnerware,Ethnic Darzi,2025-11-09 21:49:09,181,True,AI Suggestion
BRW00001003,U000015,899608,Serveware,Afast,2025-11-25 23:44:09,108,False,Search
BRW00001004,U000015,1053248,Caps,Bewakoof,2025-11-03 22:42:09,75,False,Recommendation
BRW00001005,U000015,899607,Serveware,Afast,2025-11-05 06:36:09,91,False,Recommendation
BRW00001006,U000015,243944,Polos,The Souled Store,2025-11-11 12:37:09,70,False,Category Browse
BRW00001007,U000015,1053640,Dinnerware,Ethnic Darzi,2025-11-16 11:49:09,114,True,Search
BRW00001008,U000015,41030,Snack Time,Ambrosia,2025-11-20 16:29:09,88,True,AI Suggestion
BRW00001009,U000015,1038399,The Perfect Sets,AHIKA,2025-11-16 14:33:09,205,True,Recommendation
BRW00001010,U000015,948892,Bar Necessities,Afast,2025-11-12 20:20:09,193,True,Recommendation
BRW00001011,U000015,950618,Bar Necessities,Afast,2025-11-05 09:50:09,109,True,Trending
BRW00001012,U000015,1044302,Luxe Perfumes,Aris,2025-11-24 20:06:09,150,True,Recommendation
BRW00001013,U000015,950618,Bar Necessities,Afast,2025-12-02 20:32:09,62,True,Trending
BRW00001014,U000015,950140,Bar Necessities,Afast,2025-11-30 14:00:09,154,False,Recommendation
BRW00001015,U000015,134472,Trousers,SUBTRACT,2025-12-01 01:15:09,195,True,Trending
BRW00001016,U000015,243944,Polos,The Souled Store,2025-11-18 16:43:09,47,False,Search
BRW00001017,U000015,612530,Diffusers,Global Aroma,2025-11-12 03:45:09,170,False,Recommendation
BRW00001018,U000015,496872,Oversized Tees,BULLMER,2025-11-24 16:12:09,101,True,Search
BRW00001019,U000016,896118,Co-ord Sets,TRIPR,2025-11-17 21:31:09,289,True,Recommendation
BRW00001020,U000016,949038,Bar Necessities,Afast,2025-11-10 08:10:09,72,True,AI Suggestion
BRW00001021,U000016,41030,Snack Time,Ambrosia,2025-11-16 16:36:09,272,True,Recommendation
BRW00001022,U000016,1053733,Dinnerware,Ethnic Darzi,2025-11-22 13:12:09,121,True,Category Browse
BRW00001023,U000016,428848,Casuals,Campus Sutra,2025-11-26 14:23:09,74,False,Category Browse
BRW00001024,U000016,949012,Bar Necessities,Afast,2025-11-27 14:47:09,292,False,Trending
BRW00001025,U000016,1040453,Oversized Tees,Crazymonk,2025-11-08 01:42:09,272,False,Recommendation
BRW00001026,U000016,787062,Tees,DILLINGER,2025-11-28 10:26:09,153,False,Search
BRW00001027,U000016,949860,Bar Necessities,Afast,2025-11-07 22:50:09,94,True,Trending
BRW00001028,U000016,899608,Serveware,Afast,2025-11-05 02:42:09,149,False,AI Suggestion
BRW00001029,U000016,243944,Polos,The Souled Store,2025-11-14 04:42:09,112,False,Category Browse
BRW00001030,U000016,950618,Bar Necessities,Afast,2025-11-07 14:41:09,95,True,AI Suggestion
BRW00001031,U000016,787062,Tees,DILLINGER,2025-11-15 03:51:09,281,False,Trending
BRW00001032,U000016,41030,Snack Time,Ambrosia,2025-11-30 11:18:09,175,False,Recommendation
BRW00001033,U000016,896118,Co-ord Sets,TRIPR,2025-11-26 14:56:09,200,False,Recommendation
BRW00001034,U000016,1044302,Luxe Perfumes,Aris,2025-11-23 14:09:09,173,True,Category Browse
BRW00001035,U000016,612530,Diffusers,Global Aroma,2025-11-18 22:19:09,174,True,AI Suggestion
BRW00001036,U000016,134472,Trousers,SUBTRACT,2025-11-21 07:31:09,118,True,Search
BRW00001037,U000016,949854,Bar Necessities,Afast,2025-11-24 18:31:09,48,False,Trending
BRW00001038,U000016,818766,Graphic Tees,Bewakoof,2025-11-07 06:57:09,110,True,Trending
BRW00001039,U000016,949012,Bar Necessities,Afast,2025-12-02 08:43:09,71,True,Trending
BRW00001040,U000016,496872,Oversized Tees,BULLMER,2025-11-14 06:32:09,206,True,AI Suggestion
BRW00001041,U000016,41030,Snack Time,Ambrosia,2025-11-24 16:28:09,12,False,Category Browse
BRW00001042,U000016,428848,Casuals,Campus Sutra,2025-11-07 05:07:09,283,True,Category Browse
BRW00001043,U000016,950618,Bar Necessities,Afast,2025-12-03 14:39:09,58,False,Category Browse
BRW00001044,U000016,787062,Tees,DILLINGER,2025-11-23 05:44:09,50,False,Trending
BRW00001045,U000016,950140,Bar Necessities,Afast,2025-12-02 04:50:09,242,False,Search
BRW00001046,U000016,1053640,Dinnerware,Ethnic Darzi,2025-11-21 22:03:09,24,True,Search
BRW00001047,U000016,1053640,Dinnerware,Ethnic Darzi,2025-12-03 13:03:09,175,False,Recommendation
BRW00001048,U000016,496872,Oversized Tees,BULLMER,2025-12-01 10:23:09,198,True,Search
BRW00001049,U000016,787062,Tees,DILLINGER,2025-11-05 16:02:09,34,False,Search
BRW00001050,U000016,787062,Tees,DILLINGER,2025-11-22 18:30:09,204,False,Recommendation
BRW00001051,U000016,428848,Casuals,Campus Sutra,2025-11-15 03:02:09,74,False,Recommendation
BRW00001052,U000016,1044302,Luxe Perfumes,Aris,2025-11-15 03:29:09,238,True,AI Suggestion
BRW00001053,U000016,949038,Bar Necessities,Afast,2025-11-25 22:39:09,260,False,Category Browse
BRW00001054,U000016,1044302,Luxe Perfumes,Aris,2025-11-10 01:55:09,57,False,Category Browse
BRW00001055,U000016,1038399,The Perfect Sets,AHIKA,2025-12-01 05:34:09,134,True,Search
BRW00001056,U000016,134472,Trousers,SUBTRACT,2025-11-18 15:56:09,16,True,Trending
BRW00001057,U000016,1053640,Dinnerware,Ethnic Darzi,2025-11-21 10:38:09,63,False,Recommendation
BRW00001058,U000016,1053640,Dinnerware,Ethnic Darzi,2025-11-15 00:37:09,170,False,Trending
BRW00001059,U000016,950618,Bar Necessities,Afast,2025-11-29 01:03:09,76,True,Category Browse
BRW00001060,U000016,899607,Serveware,Afast,2025-11-18 21:37:09,113,False,Recommendation
BRW00001061,U000016,134472,Trousers,SUBTRACT,2025-11-25 03:59:09,167,True,Recommendation
BRW00001062,U000016,948892,Bar Necessities,Afast,2025-11-05 13:22:09,66,True,Search
BRW00001063,U000016,948892,Bar Necessities,Afast,2025-11-28 09:08:09,253,False,Category Browse
BRW00001064,U000016,787062,Tees,DILLINGER,2025-11-30 00:04:09,191,False,Recommendation
BRW00001065,U000016,428848,Casuals,Campus Sutra,2025-11-21 00:42:09,270,False,Search
BRW00001066,U000016,948892,Bar Necessities,Afast,2025-11-25 06:03:09,35,False,Trending
BRW00001067,U000016,612530,Diffusers,Global Aroma,2025-11-24 10:44:09,100,False,AI Suggestion
BRW00001068,U000016,950140,Bar Necessities,Afast,2025-11-18 00:42:09,65,True,Recommendation
BRW00001069,U000016,243944,Polos,The Souled Store,2025-11-26 14:06:09,28,False,Recommendation
BRW00001070,U000016,134472,Trousers,SUBTRACT,2025-11-16 13:52:09,125,False,Trending
BRW00001071,U000016,899607,Serveware,Afast,2025-11-30 09:23:09,147,False,Recommendation
BRW00001072,U000016,496872,Oversized Tees,BULLMER,2025-11-08 10:47:09,157,False,Search
BRW00001073,U000016,243944,Polos,The Souled Store,2025-11-28 00:11:09,254,False,Recommendation
BRW00001074,U000016,496872,Oversized Tees,BULLMER,2025-11-22 20:05:09,95,True,Category Browse
BRW00001075,U000016,948892,Bar Necessities,Afast,2025-11-29 16:27:09,252,False,Category Browse
BRW00001076,U000016,41030,Snack Time,Ambrosia,2025-11-28 08:13:09,49,True,Search
BRW00001077,U000016,950140,Bar Necessities,Afast,2025-11-22 01:32:09,10,False,Recommendation
BRW00001078,U000016,949012,Bar Necessities,Afast,2025-11-30 15:17:09,18,False,Recommendation
BRW00001079,U000016,949038,Bar Necessities,Afast,2025-11-17 11:21:09,85,True,Search
BRW00001080,U000016,792468,Security,Gizmore,2025-11-07 17:48:09,241,False,Category Browse
BRW00001081,U000016,949854,Bar Necessities,Afast,2025-11-24 19:38:09,139,False,Trending
BRW00001082,U000016,41030,Snack Time,Ambrosia,2025-11-07 05:50:09,180,False,Search
BRW00001083,U000016,787062,Tees,DILLINGER,2025-11-12 00:23:09,20,True,Trending
BRW00001084,U000016,1053733,Dinnerware,Ethnic Darzi,2025-11-25 20:00:09,192,False,Search
BRW00001085,U000016,717137,Innerwear,TRIPR,2025-11-14 17:25:09,230,False,Recommendation
BRW00001086,U000016,1040453,Oversized Tees,Crazymonk,2025-12-01 10:11:09,203,True,Category Browse
BRW00001087,U000016,950618,Bar Necessities,Afast,2025-11-11 23:12:09,240,True,Category Browse
BRW00001088,U000016,1012775,Wall Accents,PRAKRITI,2025-11-22 06:44:09,223,False,Category Browse
BRW00001089,U000016,612530,Diffusers,Global Aroma,2025-12-01 22:36:09,185,True,Trending
BRW00001090,U000016,1053248,Caps,Bewakoof,2025-11-18 22:19:09,187,False,Search
BRW00001091,U000016,41030,Snack Time,Ambrosia,2025-11-17 20:00:09,248,True,AI Suggestion
BRW00001092,U000017,950140,Bar Necessities,Afast,2025-11-15 19:59:09,165,False,Category Browse
BRW00001093,U000017,134472,Trousers,SUBTRACT,2025-11-08 08:09:09,242,True,Recommendation
BRW00001094,U000017,792468,Security,Gizmore,2025-11-06 23:02:09,37,False,Category Browse
BRW00001095,U000017,41030,Snack Time,Ambrosia,2025-11-20 05:27:09,10,True,Category Browse
BRW00001096,U000017,428848,Casuals,Campus Sutra,2025-11-22 07:19:09,267,True,Search
BRW00001097,U000017,1038399,The Perfect Sets,AHIKA,2025-11-25 12:23:09,110,False,AI Suggestion
BRW00001098,U000017,134472,Trousers,SUBTRACT,2025-11-24 10:07:09,252,False,Recommendation
BRW00001099,U000017,1053248,Caps,Bewakoof,2025-11-11 20:45:09,226,False,Search
BRW00001100,U000017,787062,Tees,DILLINGER,2025-11-04 07:31:09,169,True,AI Suggestion
BRW00001101,U000017,899608,Serveware,Afast,2025-11-12 06:18:09,81,True,Category Browse
BRW00001102,U000017,428848,Casuals,Campus Sutra,2025-11-19 23:57:09,164,False,Search
BRW00001103,U000017,792468,Security,Gizmore,2025-11-14 20:40:09,289,True,Trending
BRW00001104,U000017,1053248,Caps,Bewakoof,2025-11-05 04:03:09,80,False,Category Browse
BRW00001105,U000017,949038,Bar Necessities,Afast,2025-11-03 19:24:09,193,False,Category Browse
BRW00001106,U000017,899608,Serveware,Afast,2025-11-19 03:43:09,246,True,AI Suggestion
BRW00001107,U000017,41030,Snack Time,Ambrosia,2025-11-03 04:04:09,81,False,Recommendation
BRW00001108,U000017,949860,Bar Necessities,Afast,2025-11-17 06:01:09,288,False,Search
BRW00001109,U000017,1044302,Luxe Perfumes,Aris,2025-11-06 05:01:09,216,True,Trending
BRW00001110,U000017,1053248,Caps,Bewakoof,2025-11-09 00:40:09,37,True,Search
BRW00001111,U000017,787062,Tees,DILLINGER,2025-11-06 21:03:09,180,True,Category Browse
BRW00001112,U000017,949860,Bar Necessities,Afast,2025-11-17 18:48:09,41,True,AI Suggestion
BRW00001113,U000017,1012775,Wall Accents,PRAKRITI,2025-11-16 17:24:09,37,True,AI Suggestion
BRW00001114,U000017,428848,Casuals,Campus Sutra,2025-11-15 17:38:09,79,True,Recommendation
BRW00001115,U000017,792468,Security,Gizmore,2025-11-13 07:23:09,13,False,AI Suggestion
BRW00001116,U000017,1038399,The Perfect Sets,AHIKA,2025-11-27 14:05:09,10,True,AI Suggestion
BRW00001117,U000017,243944,Polos,The Souled Store,2025-11-17 13:54:09,114,True,Trending
BRW00001118,U000017,41030,Snack Time,Ambrosia,2025-11-07 00:41:09,210,True,Search
BRW00001119,U000017,792468,Security,Gizmore,2025-11-21 01:58:09,130,False,AI Suggestion
BRW00001120,U000017,1012775,Wall Accents,PRAKRITI,2025-11-18 19:30:09,73,False,Recommendation
BRW00001121,U000017,950618,Bar Necessities,Afast,2025-12-03 12:00:09,133,True,AI Suggestion
BRW00001122,U000017,1040453,Oversized Tees,Crazymonk,2025-11-10 23:57:09,253,False,Category Browse
BRW00001123,U000017,792468,Security,Gizmore,2025-11-12 13:32:09,262,False,Category Browse
BRW00001124,U000017,899607,Serveware,Afast,2025-11-20 18:18:09,64,False,Trending
BRW00001125,U000017,1053640,Dinnerware,Ethnic Darzi,2025-11-20 13:08:09,155,False,Search
BRW00001126,U000017,949860,Bar Necessities,Afast,2025-11-21 16:32:09,165,True,AI Suggestion
BRW00001127,U000017,948892,Bar Necessities,Afast,2025-12-02 06:01:09,249,False,Category Browse
BRW00001128,U000017,41030,Snack Time,Ambrosia,2025-11-28 05:37:09,267,True,Category Browse
